customer_id,monthly_txn_volume,avg_days_active,num_services_used,has_mobile_app,complaints_last_3mo,received_retention_offer,churned,segment,region,industry_type,customer_notes
CUST_02813,1093.76,18.0,3,1,0.0,1,1,Mid,Puebla,Retail,manual_flag
CUST_02814,525.76,2.0,1,1,0.0,0,1,Low,Chiapas,Retail,No recent activity
CUST_02815,5971.93,15.0,1,1,3.0,0,0,High,Sonora,Construction,Waiting for renewal
CUST_02816,3717.91,27.0,1,1,0.0,0,0,High,Coahuila,Services,VIP Client
CUST_02817,716.93,4.0,4,1,2.0,0,0,Low,Jalisco,Services,Requested callback
CUST_02818,1031.69,15.0,4,1,0.0,0,0,Mid,Sonora,Services,APP USER
CUST_02819,,,3,1,,0,0,Mid,Puebla,Retail,No recent activity
CUST_02820,4054.59,2.0,4,1,1.0,0,1,High,Querétaro,Healthcare,Requested callback
CUST_02821,2882.23,17.0,1,1,0.0,0,0,Mid,Veracruz,Retail,manual_flag
CUST_02822,2686.33,11.0,2,0,0.0,0,1,Mid,CDMX,Services,no contact
CUST_02823,2328.95,14.0,1,1,0.0,0,1,Mid,Estado de México,Healthcare,Requested callback
CUST_02824,755.16,5.0,2,1,0.0,0,1,Low,Guanajuato,Logistics,N/A
CUST_02825,2128.26,10.0,3,1,0.0,1,1,Mid,Michoacán,Services,No recent activity
CUST_02826,1938.83,15.0,5,1,1.0,0,0,Mid,Baja California,Healthcare,no contact
CUST_02827,517.99,5.0,4,1,1.0,0,1,Low,Sonora,Healthcare,No recent activity
CUST_02828,5873.73,11.0,4,1,1.0,0,1,High,Yucatán,Logistics,Late Payment
CUST_02829,1218.76,9.0,1,0,0.0,0,1,Mid,Nuevo León,Construction,Late Payment
CUST_02830,533.01,24.0,1,1,1.0,0,0,Low,Puebla,Construction,No recent activity
CUST_02831,1397.55,4.0,2,1,0.0,0,0,Mid,Coahuila,Healthcare,N/A
CUST_02832,1626.85,24.0,4,1,0.0,0,0,Mid,Nuevo León,Retail,Prefers App
CUST_02833,1894.05,8.0,3,1,0.0,0,0,Mid,Querétaro,Retail,Prefers App
CUST_02834,1605.21,11.0,1,0,1.0,0,1,Mid,Jalisco,Retail,No recent activity
CUST_02835,1977.97,4.0,4,0,2.0,1,1,Mid,Yucatán,Healthcare,manual_flag
CUST_02836,2240.82,3.0,5,1,0.0,0,0,Mid,Estado de México,Logistics,no contact
CUST_02837,2155.41,16.0,2,0,0.0,0,1,Mid,Sonora,Construction,manual_flag
CUST_02838,2672.01,10.0,1,1,0.0,0,1,Mid,Jalisco,Logistics,VIP Client
CUST_02839,2788.2,16.0,1,0,0.0,0,0,Mid,Hidalgo,Services,Potential Upsell
CUST_02840,2838.62,18.0,3,0,1.0,0,0,Mid,Estado de México,Retail,Requested callback
CUST_02841,3355.15,8.0,1,1,1.0,0,0,High,Sonora,Logistics,Late Payment
CUST_02842,1107.73,21.0,4,1,0.0,1,0,Mid,Chiapas,Healthcare,no contact
CUST_02843,1142.9,19.0,4,0,0.0,0,1,Mid,CDMX,Services,No recent activity
CUST_02844,4067.29,16.0,4,0,0.0,1,0,High,Puebla,Services,Waiting for renewal
CUST_02845,1432.85,19.0,5,1,0.0,0,0,Mid,CDMX,Logistics,N/A
CUST_02846,,,5,1,,0,0,Mid,Puebla,Retail,Late Payment
CUST_02847,,,1,1,,0,0,Mid,Sonora,Services,VIP Client
CUST_02848,8003.24,13.0,5,0,1.0,1,0,High,Jalisco,Services,N/A
CUST_02849,948.95,24.0,5,1,0.0,0,0,Low,Hidalgo,Services,APP USER
CUST_02850,932.96,22.0,3,0,3.0,0,1,Low,Michoacán,Retail,Prefers App
CUST_02851,1983.21,27.0,5,1,2.0,0,0,Mid,Hidalgo,Services,manual_flag
CUST_02852,1728.07,9.0,2,1,2.0,0,1,Mid,Coahuila,Retail,Waiting for renewal
CUST_02853,710.36,3.0,2,1,1.0,0,1,Low,CDMX,Retail,Prefers App
CUST_02854,1860.9,3.0,2,1,1.0,0,0,Mid,Yucatán,Retail,APP USER
CUST_02855,2024.93,6.0,1,0,1.0,0,0,Mid,CDMX,Logistics,Prefers App
CUST_02856,1316.91,2.0,4,1,1.0,0,0,Mid,Chiapas,Retail,Waiting for renewal
CUST_02857,1775.63,23.0,3,1,1.0,0,0,Mid,Jalisco,Logistics,No recent activity
CUST_02858,1032.43,5.0,1,1,0.0,0,1,Mid,Querétaro,Healthcare,Late Payment
CUST_02859,712.0,7.0,4,1,1.0,0,1,Low,Guanajuato,Services,Waiting for renewal
CUST_02860,1423.98,24.0,3,0,0.0,0,0,Mid,Yucatán,Construction,N/A
CUST_02861,820.5,14.0,3,1,0.0,0,1,Low,Puebla,Logistics,Waiting for renewal
CUST_02862,585.33,20.0,3,0,0.0,0,0,Low,Estado de México,Retail,Requested callback
CUST_02863,283.74,12.0,2,1,0.0,0,0,Low,Sonora,Healthcare,no contact
CUST_02864,2358.23,14.0,2,1,0.0,0,0,Mid,Baja California,Logistics,N/A
CUST_02865,1385.18,9.0,2,0,0.0,0,0,Mid,Querétaro,Logistics,Prefers App
CUST_02866,4083.6,8.0,3,0,2.0,0,1,High,Guanajuato,Healthcare,N/A
CUST_02867,1481.16,14.0,3,1,0.0,0,1,Mid,Guanajuato,Healthcare,Potential Upsell
CUST_02868,2349.85,2.0,2,1,1.0,0,1,Mid,Jalisco,Services,no contact
CUST_02869,1168.29,7.0,3,0,1.0,0,1,Mid,Veracruz,Construction,Late Payment
CUST_02870,1936.71,8.0,2,0,0.0,0,0,Mid,Puebla,Services,Potential Upsell
CUST_02871,286.47,17.0,2,1,1.0,0,1,Low,CDMX,Logistics,Potential Upsell
CUST_02872,1406.72,28.0,2,1,2.0,0,1,Mid,CDMX,Services,Potential Upsell
CUST_02873,954.41,16.0,4,1,1.0,0,0,Low,Estado de México,Healthcare,VIP Client
CUST_02874,3804.1,21.0,3,1,0.0,0,0,High,Guanajuato,Healthcare,Potential Upsell
CUST_02875,2240.59,3.0,1,1,0.0,0,1,Mid,Jalisco,Construction,Late Payment
CUST_02876,3447.43,27.0,2,0,0.0,0,0,High,Michoacán,Services,APP USER
CUST_02877,4388.62,26.0,1,0,0.0,0,1,High,Jalisco,Services,Prefers App
CUST_02878,1314.1,24.0,4,1,0.0,0,0,Mid,Yucatán,Logistics,N/A
CUST_02879,2170.66,17.0,3,1,0.0,0,1,Mid,Nuevo León,Services,APP USER
CUST_02880,751.26,18.0,2,1,0.0,0,0,Low,Querétaro,Services,VIP Client
CUST_02881,2611.88,25.0,2,1,1.0,0,1,Mid,Chiapas,Retail,Prefers App
CUST_02882,2887.38,16.0,2,1,0.0,0,0,Mid,Nuevo León,Retail,No recent activity
CUST_02883,2485.47,4.0,1,1,0.0,0,1,Mid,Guanajuato,Logistics,Requested callback
CUST_02884,1312.88,5.0,4,1,0.0,0,0,Mid,Querétaro,Logistics,Late Payment
CUST_02885,6234.85,13.0,3,0,1.0,0,1,High,Puebla,Services,APP USER
CUST_02886,,,4,1,,0,0,Mid,Veracruz,Logistics,Late Payment
CUST_02887,,,2,0,,0,1,Low,Chiapas,Construction,Requested callback
CUST_02888,3081.39,7.0,4,1,0.0,0,1,High,Nuevo León,Services,VIP Client
CUST_02889,3881.34,11.0,1,1,0.0,0,1,High,Baja California,Retail,Late Payment
CUST_02890,769.54,23.0,5,1,1.0,0,0,Low,Veracruz,Retail,Potential Upsell
CUST_02891,1627.77,19.0,5,1,1.0,0,0,Mid,Baja California,Retail,Waiting for renewal
CUST_02892,522.05,28.0,3,1,1.0,0,1,Low,Yucatán,Logistics,no contact
CUST_02893,4501.37,11.0,3,0,2.0,1,0,High,Estado de México,Logistics,Late Payment
CUST_02894,,,4,1,,0,0,Mid,Michoacán,Healthcare,Prefers App
CUST_02895,958.2,25.0,3,0,0.0,0,0,Low,Coahuila,Construction,Requested callback
CUST_02896,3915.48,7.0,1,1,0.0,0,1,High,Michoacán,Construction,Prefers App
CUST_02897,1979.46,21.0,2,1,0.0,0,1,Mid,Hidalgo,Services,Requested callback
CUST_02898,3556.85,16.0,2,0,0.0,0,1,High,Coahuila,Healthcare,manual_flag
CUST_02899,2731.18,5.0,4,1,1.0,0,0,Mid,Yucatán,Services,no contact
CUST_02900,845.9,26.0,2,1,1.0,0,0,Low,Yucatán,Healthcare,Prefers App
CUST_02901,1276.29,17.0,4,1,0.0,1,0,Mid,Veracruz,Logistics,N/A
CUST_02902,981.87,23.0,3,1,0.0,0,1,Low,Veracruz,Services,Late Payment
CUST_02903,707.53,25.0,3,1,0.0,0,0,Low,Yucatán,Construction,Potential Upsell
CUST_02904,390.04,9.0,1,0,0.0,1,1,Low,Guanajuato,Logistics,Potential Upsell
CUST_02905,7054.58,8.0,2,1,1.0,0,0,High,Nuevo León,Retail,Potential Upsell
CUST_02906,2452.41,20.0,1,1,1.0,0,0,Mid,Guanajuato,Retail,N/A
CUST_02907,2718.95,27.0,5,0,2.0,1,0,Mid,Hidalgo,Logistics,manual_flag
CUST_02908,4213.81,18.0,1,1,0.0,1,1,High,Yucatán,Logistics,Requested callback
CUST_02909,1265.61,22.0,4,1,0.0,1,1,Mid,CDMX,Retail,Prefers App
CUST_02910,562.23,14.0,4,1,0.0,0,1,Low,Baja California,Construction,No recent activity
CUST_02911,3344.65,16.0,1,0,0.0,0,1,High,Sonora,Services,No recent activity
CUST_02912,657.68,27.0,3,1,1.0,0,0,Low,Guanajuato,Construction,N/A
CUST_02913,3289.91,27.0,5,0,1.0,0,0,High,Coahuila,Logistics,No recent activity
CUST_02914,477.4,3.0,1,1,0.0,0,1,Low,Baja California,Logistics,Requested callback
CUST_02915,612.24,29.0,3,1,1.0,0,1,Low,CDMX,Logistics,N/A
CUST_02916,11621.6,11.0,1,0,1.0,0,1,Mid,Querétaro,Construction,VIP Client
CUST_02917,3204.6,14.0,2,0,2.0,0,0,High,Sonora,Logistics,N/A
CUST_02918,5702.04,19.0,4,1,1.0,0,0,High,Chiapas,Healthcare,Requested callback
CUST_02919,2715.84,24.0,2,0,0.0,0,1,Mid,Yucatán,Logistics,Requested callback
CUST_02920,1201.35,12.0,2,0,0.0,0,0,Mid,Veracruz,Logistics,N/A
CUST_02921,3767.94,14.0,5,1,0.0,0,1,High,Sonora,Logistics,Waiting for renewal
CUST_02922,462.26,20.0,3,1,0.0,0,1,Low,Sonora,Services,no contact
CUST_02923,888.11,25.0,4,1,1.0,1,0,Low,CDMX,Logistics,VIP Client
CUST_02924,2125.82,26.0,2,1,3.0,0,1,Mid,Querétaro,Logistics,Prefers App
CUST_02925,3420.93,25.0,4,1,1.0,0,1,High,Coahuila,Retail,APP USER
CUST_02926,1693.84,23.0,3,1,0.0,1,0,Mid,CDMX,Services,no contact
CUST_02927,1553.67,6.0,1,0,1.0,0,1,Mid,Coahuila,Healthcare,No recent activity
CUST_02928,1627.29,4.0,2,1,0.0,0,1,Mid,Baja California,Construction,Requested callback
CUST_02929,4188.41,20.0,3,1,0.0,0,1,High,Baja California,Retail,no contact
CUST_02930,1039.57,24.0,4,0,0.0,0,1,Mid,Nuevo León,Logistics,APP USER
CUST_02931,834.64,14.0,3,1,1.0,0,1,Low,Guanajuato,Healthcare,Requested callback
CUST_02932,1606.97,6.0,1,1,0.0,0,0,Mid,Puebla,Healthcare,Requested callback
CUST_02933,4584.75,13.0,3,1,0.0,0,1,High,Puebla,Services,N/A
CUST_02934,1145.41,15.0,4,1,0.0,0,0,Mid,Chiapas,Construction,Prefers App
CUST_02935,1623.23,7.0,2,1,0.0,0,1,Mid,Estado de México,Services,Prefers App
CUST_02936,454.21,23.0,2,1,0.0,0,1,Low,Nuevo León,Retail,no contact
CUST_02937,1677.43,10.0,5,0,1.0,0,0,Mid,Nuevo León,Logistics,APP USER
CUST_02938,2366.23,18.0,4,1,1.0,0,0,Mid,Querétaro,Construction,Waiting for renewal
CUST_02939,658.67,9.0,5,0,1.0,0,1,Low,Chiapas,Retail,VIP Client
CUST_02940,,,5,0,,0,1,High,Veracruz,Services,manual_flag
CUST_02941,2343.81,14.0,1,1,0.0,0,0,Mid,Yucatán,Construction,No recent activity
CUST_02942,1300.34,6.0,4,0,0.0,1,1,Mid,Michoacán,Healthcare,manual_flag
CUST_02943,2356.75,23.0,2,0,0.0,0,1,Mid,Yucatán,Healthcare,No recent activity
CUST_02944,2830.96,23.0,4,0,0.0,1,0,Mid,Michoacán,Services,manual_flag
CUST_02945,330.85,18.0,1,1,0.0,0,0,Low,Nuevo León,Logistics,Prefers App
CUST_02946,2423.69,4.0,4,0,0.0,0,0,Mid,Yucatán,Healthcare,VIP Client
CUST_02947,4476.77,29.0,4,1,1.0,0,0,High,Guanajuato,Retail,Late Payment
CUST_02948,1026.83,7.0,5,0,0.0,0,0,Mid,Jalisco,Logistics,Late Payment
CUST_02949,1323.5,15.0,4,1,3.0,0,1,Mid,Veracruz,Healthcare,Potential Upsell
CUST_02950,1508.92,16.0,5,1,0.0,0,1,Mid,Baja California,Healthcare,APP USER
CUST_02951,3447.54,15.0,5,1,1.0,0,0,High,CDMX,Services,No recent activity
CUST_02952,771.34,12.0,3,1,0.0,0,1,Low,Puebla,Services,Requested callback
CUST_02953,2738.67,12.0,1,1,0.0,0,0,Mid,Veracruz,Logistics,Waiting for renewal
CUST_02954,1531.75,10.0,5,1,1.0,1,0,Mid,Coahuila,Services,Late Payment
CUST_02955,5878.49,7.0,4,1,1.0,0,1,High,Coahuila,Retail,Prefers App
CUST_02956,1603.77,16.0,5,0,0.0,0,0,Mid,Coahuila,Healthcare,no contact
CUST_02957,160.84,13.0,5,1,0.0,0,0,Low,Puebla,Services,Prefers App
CUST_02958,3109.5,7.0,5,1,0.0,0,1,High,Sonora,Retail,no contact
CUST_02959,2639.86,2.0,2,1,2.0,0,1,Mid,Guanajuato,Healthcare,VIP Client
CUST_02960,2270.99,26.0,2,1,2.0,0,0,Mid,Coahuila,Healthcare,VIP Client
CUST_02961,4394.95,17.0,2,1,2.0,0,1,High,Nuevo León,Services,Potential Upsell
CUST_02962,387.44,21.0,2,1,0.0,1,0,Low,Puebla,Services,Waiting for renewal
CUST_02963,900.12,16.0,3,1,0.0,0,0,Low,Nuevo León,Services,N/A
CUST_02964,1929.19,3.0,5,1,0.0,0,0,Mid,Sonora,Retail,no contact
CUST_02965,2182.02,18.0,3,1,0.0,1,0,Mid,Michoacán,Services,Prefers App
CUST_02966,1719.52,4.0,4,0,1.0,0,0,Mid,Estado de México,Healthcare,Waiting for renewal
CUST_02967,461.51,4.0,1,1,0.0,0,0,Low,CDMX,Healthcare,Potential Upsell
CUST_02968,1334.2,6.0,3,1,0.0,0,1,Mid,Hidalgo,Retail,Waiting for renewal
CUST_02969,5609.58,18.0,2,1,1.0,0,0,High,Nuevo León,Retail,Potential Upsell
CUST_02970,737.07,24.0,2,0,3.0,0,0,Low,Sonora,Logistics,Waiting for renewal
CUST_02971,18966.9,18.0,4,0,0.0,0,1,Mid,Sonora,Logistics,no contact
CUST_02972,2745.97,21.0,5,1,0.0,1,0,Mid,Coahuila,Logistics,APP USER
CUST_02973,3378.68,7.0,1,0,2.0,0,0,High,Hidalgo,Services,Late Payment
CUST_02974,,,3,1,,0,1,High,Hidalgo,Services,Requested callback
CUST_02975,1255.1,8.0,5,0,1.0,0,1,Mid,Coahuila,Services,Prefers App
CUST_02976,896.65,27.0,5,0,0.0,0,0,Low,Coahuila,Services,no contact
CUST_02977,5909.26,16.0,3,1,1.0,0,1,High,Baja California,Logistics,Prefers App
CUST_02978,3609.24,8.0,3,0,0.0,1,0,High,Veracruz,Healthcare,VIP Client
CUST_02979,2036.15,20.0,3,1,0.0,0,0,Mid,Yucatán,Construction,VIP Client
CUST_02980,4907.98,21.0,3,1,1.0,0,1,High,Baja California,Services,Late Payment
CUST_02981,565.67,23.0,2,1,0.0,0,0,Low,Baja California,Logistics,manual_flag
CUST_02982,1676.5,12.0,5,1,1.0,0,0,Low,Sonora,Healthcare,Late Payment
CUST_02983,2163.62,24.0,5,1,0.0,0,1,Mid,Hidalgo,Logistics,Waiting for renewal
CUST_02984,2240.4,15.0,2,1,0.0,0,0,Mid,Chiapas,Retail,APP USER
CUST_02985,513.71,14.0,5,0,0.0,0,0,Low,Nuevo León,Retail,no contact
CUST_02986,3520.1,21.0,3,0,1.0,0,1,High,CDMX,Services,Potential Upsell
CUST_02987,267.32,27.0,1,1,1.0,0,0,Low,Sonora,Services,Late Payment
CUST_02988,2522.41,28.0,5,1,0.0,0,1,Mid,Michoacán,Retail,VIP Client
CUST_02989,2947.31,26.0,1,1,2.0,0,0,Mid,Jalisco,Healthcare,N/A
CUST_02990,2144.47,10.0,1,0,0.0,0,0,Mid,Veracruz,Services,no contact
CUST_02991,441.92,10.0,2,1,0.0,0,1,Low,Yucatán,Retail,no contact
CUST_02992,4363.63,17.0,4,1,0.0,0,0,High,Sonora,Healthcare,Late Payment
CUST_02993,1290.17,13.0,5,1,0.0,0,0,Mid,Chiapas,Retail,No recent activity
CUST_02994,1293.59,11.0,2,0,0.0,0,1,Mid,Querétaro,Healthcare,Late Payment
CUST_02995,1089.98,7.0,2,0,2.0,0,1,Mid,Puebla,Logistics,Prefers App
CUST_02996,3174.02,19.0,1,0,0.0,0,1,High,Querétaro,Services,Potential Upsell
CUST_02997,1240.19,3.0,5,0,1.0,0,0,Mid,Guanajuato,Logistics,Requested callback
CUST_02998,673.02,28.0,2,1,0.0,0,0,Low,Querétaro,Logistics,manual_flag
CUST_02999,3804.82,21.0,3,0,1.0,0,0,High,Sonora,Retail,Requested callback
CUST_03000,1862.2,10.0,2,1,1.0,0,1,Mid,Querétaro,Healthcare,Potential Upsell
CUST_03001,3895.76,20.0,3,1,2.0,1,0,High,Yucatán,Services,Prefers App
CUST_03002,1969.02,7.0,4,1,1.0,0,0,Mid,Sonora,Logistics,Prefers App
CUST_03003,1027.37,3.0,3,1,0.0,0,1,Mid,Michoacán,Logistics,Prefers App
CUST_03004,318.37,16.0,3,1,0.0,0,0,Low,CDMX,Services,No recent activity
CUST_03005,2170.48,18.0,1,1,0.0,0,1,Mid,Querétaro,Services,Waiting for renewal
CUST_03006,1511.54,17.0,2,0,0.0,0,1,Mid,Sonora,Services,no contact
CUST_03007,3266.25,29.0,4,0,2.0,0,0,High,Chiapas,Services,Potential Upsell
CUST_03008,,,2,0,,1,0,Mid,Estado de México,Services,Prefers App
CUST_03009,2577.67,9.0,3,0,1.0,0,0,Mid,CDMX,Retail,manual_flag
CUST_03010,1908.42,11.0,3,1,3.0,0,0,Mid,Nuevo León,Healthcare,Potential Upsell
CUST_03011,950.46,11.0,2,1,1.0,0,1,Low,Veracruz,Services,manual_flag
CUST_03012,1273.5,19.0,4,0,0.0,0,1,Mid,Hidalgo,Logistics,Waiting for renewal
CUST_03013,553.04,11.0,4,1,0.0,0,1,Low,Sonora,Retail,Potential Upsell
CUST_03014,6180.12,10.0,1,1,0.0,0,0,High,Chiapas,Services,Potential Upsell
CUST_03015,2537.77,29.0,3,1,0.0,0,1,Mid,Hidalgo,Healthcare,Late Payment
CUST_03016,516.29,25.0,3,0,1.0,0,1,Low,CDMX,Services,N/A
CUST_03017,5973.51,20.0,1,0,1.0,1,0,High,CDMX,Retail,Requested callback
CUST_03018,727.64,2.0,2,1,1.0,0,0,Low,Yucatán,Logistics,N/A
CUST_03019,1175.62,5.0,3,0,2.0,0,0,Mid,Estado de México,Logistics,Prefers App
CUST_03020,1600.15,25.0,2,1,1.0,0,0,Mid,Michoacán,Construction,no contact
CUST_03021,,,4,1,,0,0,Mid,Coahuila,Construction,APP USER
CUST_03022,3205.86,11.0,5,1,0.0,0,1,High,Nuevo León,Logistics,VIP Client
CUST_03023,238.25,13.0,1,1,1.0,0,1,Low,Guanajuato,Logistics,Waiting for renewal
CUST_03024,,,3,0,,1,1,Mid,Jalisco,Logistics,Late Payment
CUST_03025,1535.41,24.0,1,1,0.0,0,1,Mid,Querétaro,Logistics,APP USER
CUST_03026,2199.56,21.0,4,0,1.0,0,0,Mid,CDMX,Retail,Waiting for renewal
CUST_03027,1475.55,7.0,4,1,1.0,0,0,Mid,CDMX,Logistics,N/A
CUST_03028,1320.87,22.0,4,0,1.0,0,1,Mid,Michoacán,Services,Requested callback
CUST_03029,1748.24,3.0,4,1,1.0,0,1,Mid,Sonora,Services,manual_flag
CUST_03030,5758.14,11.0,5,0,1.0,0,0,High,Nuevo León,Logistics,N/A
CUST_03031,1341.99,3.0,2,1,1.0,0,0,Mid,Baja California,Services,VIP Client
CUST_03032,4231.34,10.0,2,1,0.0,1,1,High,Querétaro,Healthcare,Prefers App
CUST_03033,2130.99,28.0,5,1,0.0,0,0,Mid,Jalisco,Logistics,Late Payment
CUST_03034,2057.53,11.0,2,0,0.0,0,0,Mid,Puebla,Services,Late Payment
CUST_03035,2215.13,3.0,4,1,0.0,0,1,Mid,CDMX,Logistics,Requested callback
CUST_03036,2739.68,9.0,2,1,0.0,0,0,Mid,Jalisco,Logistics,N/A
CUST_03037,1428.43,25.0,1,1,1.0,0,0,Mid,Nuevo León,Logistics,Late Payment
CUST_03038,4036.89,18.0,2,1,0.0,0,1,High,Baja California,Construction,no contact
CUST_03039,,,1,1,,0,1,Mid,Coahuila,Services,no contact
CUST_03040,603.2,5.0,3,0,1.0,1,1,Low,Veracruz,Retail,VIP Client
CUST_03041,162.83,19.0,1,1,1.0,0,0,Low,Michoacán,Services,N/A
CUST_03042,5642.08,13.0,1,1,0.0,0,1,High,Jalisco,Logistics,no contact
CUST_03043,2267.34,18.0,4,1,1.0,1,0,Mid,Hidalgo,Construction,VIP Client
CUST_03044,532.1,10.0,4,1,1.0,0,0,Low,Nuevo León,Services,Requested callback
CUST_03045,1340.44,20.0,4,1,2.0,0,1,Mid,Puebla,Healthcare,Waiting for renewal
CUST_03046,3608.05,15.0,1,1,1.0,0,1,High,Hidalgo,Services,no contact
CUST_03047,1668.4,15.0,5,0,1.0,0,0,Mid,Chiapas,Healthcare,VIP Client
CUST_03048,1788.33,18.0,4,1,0.0,0,0,Mid,Michoacán,Services,N/A
CUST_03049,,,4,0,,1,0,High,Jalisco,Services,Waiting for renewal
CUST_03050,2428.27,9.0,1,1,1.0,0,1,Mid,Jalisco,Logistics,Prefers App
CUST_03051,2887.96,6.0,3,1,2.0,0,1,Mid,Guanajuato,Logistics,No recent activity
CUST_03052,3136.12,28.0,3,1,2.0,0,0,High,Michoacán,Logistics,N/A
CUST_03053,1052.67,8.0,2,1,0.0,0,1,Mid,CDMX,Logistics,no contact
CUST_03054,1140.23,23.0,3,1,2.0,0,0,Mid,CDMX,Retail,No recent activity
CUST_03055,945.06,17.0,4,0,1.0,0,0,Low,Sonora,Logistics,Potential Upsell
CUST_03056,1194.22,17.0,5,0,1.0,0,1,Mid,Coahuila,Retail,manual_flag
CUST_03057,1734.96,18.0,2,1,0.0,0,0,Mid,Estado de México,Services,Waiting for renewal
CUST_03058,1834.37,23.0,5,0,0.0,0,0,Mid,Veracruz,Services,Late Payment
CUST_03059,4808.58,28.0,5,0,1.0,0,1,High,Jalisco,Logistics,Prefers App
CUST_03060,2344.14,8.0,4,1,1.0,0,0,Mid,Hidalgo,Logistics,Requested callback
CUST_03061,1761.63,21.0,1,0,1.0,0,1,Mid,Coahuila,Logistics,Prefers App
CUST_03062,769.86,9.0,1,0,0.0,0,1,Low,Chiapas,Services,Waiting for renewal
CUST_03063,1500.59,9.0,1,0,0.0,1,1,Mid,Puebla,Healthcare,Potential Upsell
CUST_03064,5924.16,24.0,3,1,0.0,0,1,High,Jalisco,Construction,VIP Client
CUST_03065,5862.81,12.0,1,0,1.0,0,0,High,Sonora,Services,N/A
CUST_03066,1485.85,16.0,4,1,0.0,0,0,Mid,Chiapas,Services,APP USER
CUST_03067,367.48,19.0,3,0,0.0,0,0,Low,Chiapas,Logistics,VIP Client
CUST_03068,1330.57,7.0,1,1,0.0,0,1,Mid,Estado de México,Healthcare,VIP Client
CUST_03069,4843.55,23.0,5,1,0.0,0,0,High,Puebla,Construction,no contact
CUST_03070,1744.31,13.0,4,1,0.0,1,1,Mid,Jalisco,Logistics,No recent activity
CUST_03071,3161.57,16.0,4,1,1.0,0,0,High,Guanajuato,Healthcare,Waiting for renewal
CUST_03072,1903.12,29.0,2,1,0.0,0,1,Mid,Estado de México,Retail,APP USER
CUST_03073,489.15,24.0,4,1,0.0,0,1,Low,Michoacán,Retail,Requested callback
CUST_03074,1955.08,7.0,5,1,0.0,0,0,Mid,Estado de México,Services,Potential Upsell
CUST_03075,3457.16,19.0,4,1,2.0,0,1,High,Querétaro,Healthcare,VIP Client
CUST_03076,1180.13,25.0,2,1,0.0,1,1,Mid,Estado de México,Services,APP USER
CUST_03077,3394.76,21.0,4,1,0.0,0,0,High,Veracruz,Services,VIP Client
CUST_03078,,,4,1,,0,1,Mid,Jalisco,Healthcare,Potential Upsell
CUST_03079,3270.85,9.0,2,0,0.0,0,1,High,Jalisco,Services,Prefers App
CUST_03080,2453.65,15.0,4,1,1.0,0,1,Mid,Hidalgo,Construction,Potential Upsell
CUST_03081,817.91,20.0,3,1,0.0,0,1,Low,Yucatán,Construction,No recent activity
CUST_03082,1512.93,20.0,4,1,0.0,0,0,Mid,Estado de México,Services,Prefers App
CUST_03083,1474.08,9.0,1,1,0.0,1,1,Mid,Sonora,Healthcare,Late Payment
CUST_03084,1133.21,3.0,1,0,2.0,0,0,Mid,Baja California,Logistics,VIP Client
CUST_03085,2314.79,26.0,3,1,0.0,1,0,Mid,Puebla,Logistics,manual_flag
CUST_03086,6624.52,5.0,4,1,1.0,0,1,High,Coahuila,Logistics,Late Payment
CUST_03087,4040.43,7.0,5,0,0.0,1,0,High,Querétaro,Retail,Waiting for renewal
CUST_03088,4408.72,4.0,4,1,0.0,1,0,High,Puebla,Logistics,VIP Client
CUST_03089,1075.03,4.0,1,1,0.0,0,1,Mid,Guanajuato,Logistics,Potential Upsell
CUST_03090,44578.0,20.0,2,0,1.0,0,0,High,Chiapas,Logistics,Prefers App
CUST_03091,5461.11,12.0,3,0,1.0,1,1,High,Chiapas,Healthcare,APP USER
CUST_03092,1044.7,11.0,2,0,0.0,0,0,Mid,Coahuila,Logistics,manual_flag
CUST_03093,2653.3,13.0,5,1,1.0,0,0,Mid,Sonora,Services,No recent activity
CUST_03094,2703.72,15.0,4,1,0.0,0,0,Mid,Jalisco,Retail,no contact
CUST_03095,1601.27,29.0,5,0,1.0,0,0,Mid,Veracruz,Services,Prefers App
CUST_03096,2180.86,19.0,2,1,0.0,0,1,Mid,Hidalgo,Services,Prefers App
CUST_03097,2798.67,25.0,4,0,1.0,0,0,Mid,Coahuila,Logistics,manual_flag
CUST_03098,1686.63,10.0,5,1,0.0,0,0,Mid,Puebla,Construction,Late Payment
CUST_03099,3911.26,16.0,1,0,1.0,0,1,High,Nuevo León,Healthcare,manual_flag
CUST_03100,606.5,25.0,1,1,1.0,0,1,Low,Yucatán,Logistics,Late Payment
CUST_03101,1468.97,27.0,3,1,1.0,1,1,Mid,Veracruz,Retail,No recent activity
CUST_03102,3205.61,4.0,1,1,2.0,0,1,High,Nuevo León,Services,Requested callback
CUST_03103,6174.67,24.0,1,0,1.0,0,0,High,Sonora,Healthcare,Potential Upsell
CUST_03104,4079.05,12.0,2,0,1.0,0,0,High,Chiapas,Retail,no contact
CUST_03105,2147.82,11.0,1,1,0.0,0,1,Mid,Michoacán,Construction,no contact
CUST_03106,1750.32,19.0,1,0,0.0,1,0,Mid,CDMX,Services,Prefers App
CUST_03107,,,2,1,,0,1,Mid,Coahuila,Services,Prefers App
CUST_03108,1543.59,29.0,1,1,0.0,0,1,Mid,CDMX,Services,N/A
CUST_03109,315.91,14.0,1,1,0.0,0,1,Low,Nuevo León,Services,N/A
